"restId","tag"
"2697031","甜品饮品"
"2697592","老北京小吃"
"2698513","韩国料理"
"2699080","老北京小吃"
"2699440","寿司/简餐"
"2700229","本帮菜"
"2700364","韩国料理"
"2701321","面包"
"2702935","粥店"
"2703697","面馆"
"2703727","韩国料理"
"2703730","饮品"
"2704519","快餐/简餐"
"2704885","快餐简餐"
"2706106","熟食"
"2706304","其他火锅"
"2707723","茶餐厅"
"2707918","快餐/简餐"
"2709244","火锅"
"2710066","日式烧烤/铁板烧"
"2712307","家常菜"
"2712703","烧烤"
"2716996","快餐简餐"
"2717128","快餐简餐"
"2717164","粉面馆"
"2717791","更多咖啡厅"
"2720656","粤菜"
"2720692","印度菜"
"2720920","西式简餐"
"2721844","川菜"
"2722342","上海菜"
"2722702","小吃"
"2722999","星巴克"
"2723266","粤菜"
"2724586","自助餐"
"2726140","小吃"
"2726401","小吃"
"2726926","寿司/简餐"
"2727457","饮品"
"2727460","家常菜"
"2729080","家常菜"
"2730619","西式甜点"
"2731315","湘菜"
"2732800","日本料理"
"2733229","火锅"
"2734354","东北菜"
"2734453","云南菜"
"2734486","其他小吃"
"2737159","法国菜"
"2737393","快餐/简餐"
"2737519","粤菜"
"2738149","其他小吃"
"2738512","快餐简餐"
"2739106","更多咖啡厅"
"2739373","西餐"
"2739865","甜品饮品"
"2740063","面包"
"2740096","面包"
"2740126","面包"
"2741941","西式甜点"
"2742007","西式甜点"
"2742502","东北菜"
"2742766","川菜"
"2743132","粤菜"
"2743165","面包"
"2743330","粉面馆"
"2743396","面包西点"
"2744317","麻辣烫"
"2745640","日本料理"
"2746036","自助餐"
"2746663","包子"
"2747125","自助餐"
"2747356","其他中餐"
"2748580","烧烤"
"2748607","更多咖啡厅"
"2749402","本帮江浙菜"
"2749963","新疆/清真"
"2750095","面包"
"2750260","东北菜"
"2750815","川菜"
"2751379","其他小吃"
"2752039","快餐/简餐"
"2752105","茶馆"
"2752141","粤菜"
"2753818","川菜"
"2754349","日本料理"
"2754385","西式简餐"
"2755438","寿司/简餐"
"2755669","零食"
"2756071","寿司/简餐"
"2756200","火锅"
"2757094","更多咖啡厅"
"2758972","本帮菜"
"2759140","川菜"
"2760256","面包甜点"
"2761246","快餐简餐"
"2763718","快餐/简餐"
"2764018","其他小吃"
"2764021","川菜"
"2764117","酒吧"
"2764711","西式简餐"
"2765008","火锅"
"2765011","火锅"
"2765077","饮品"
"2765440","白斩鸡"
"2765932","米粉"
"2765965","熟食"
"2766331","饮品"
"2767060","粉面馆"
"2767453","新疆/清真"
"2768146","本帮菜"
"2769103","更多咖啡厅"
"2771476","甜品饮品"
"2771737","熟食"
"2774710","家常菜"
"2774941","快餐简餐"
"2775733","零食"
"2775928","家常菜"
"2775964","面包甜点"
"2778967","小吃"
"2779267","川菜"
"2780980","其他小吃"
"2781505","本帮菜"
"2781835","包子"
"2783095","西式简餐"
"2785468","西式简餐"
"2786227","甜品饮品"
"2788735","意大利菜"
"2788834","快餐简餐"
"2789530","本帮菜"
"2791834","快餐简餐"
"2792170","快餐简餐"
"2794510","粤菜"
"2794837","快餐简餐"
"2796916","更多咖啡厅"
"2797018","川菜"
"2798008","羊蝎子"
"2798110","小吃快餐"
"2798206","面包"
"2800057","面包西点"
"2800387","香锅"
"2800486","快餐/简餐"
"2802202","烧烤"
"2802628","羊蝎子"
"2803690","川菜"
"2803984","零食"
"2804284","西式甜点"
"2804545","火锅"
"2804578","熟食"
"2804677","麻辣烫"
"2806561","家常菜"
"2808673","本帮菜"
"2809102","其他小吃"
"2809924","川菜"
"2811439","快餐简餐"
"2811442","快餐简餐"
"2811574","零食"
"2812171","面包西点"
"2812630","牛排"
"2814409","湘菜"
"2815501","小吃"
"2815570","面包"
"2815828","面馆"
"2816230","粤菜"
"2816395","星巴克"
"2816425","西式甜点"
"2816461","小吃"
"2816986","快餐/简餐"
"2817613","茶餐厅"
"2818177","小吃"
"2818243","更多咖啡厅"
"2819134","川菜"
"2819530","快餐/简餐"
"2819761","川菜"
"2822266","米粉"
"2822989","羊蝎子"
"2823160","面馆"
"2824312","快餐/简餐"
"2829100","快餐简餐"
"2830285","面包"
"2832199","面包西点"
"2832328","湘菜"
"2833288","快餐/简餐"
"2833912","麻辣烫"
"2834083","涮羊肉"
"2834641","零食"
"2835172","自助餐"
"2836096","饮品"
"2836717","甜品饮品"
"2836816","燕翅鲍"
"2839165","火锅"
"2841568","快餐/简餐"
"2842396","茶馆"
"2843449","烧烤"
"2843551","香锅"
"2843779","面馆"
"2843977","老北京小吃"
"2844637","快餐/简餐"
"2845072","寿司/简餐"
"2845171","快餐/简餐"
"2845861","家常菜"
"2846389","湘菜"
"2846392","熟食"
"2848501","粥店"
"2849359","比萨"
"2849362","快餐/简餐"
"2850607","粤菜"
"2850739","面包西点"
"2851927","米粉"
"2853781","小吃"
"2854966","其他火锅"
"2855725","东北菜"
"2856061","快餐/简餐"
"2857051","本帮江浙菜"
"2857444","涮羊肉"
"2857675","小吃"
"2860147","零食"
"2860837","其他火锅"
"2860873","川菜"
"2861533","农家菜"
"2861995","面包"
"2862196","快餐/简餐"
"2862523","老北京小吃"
"2862619","锅贴"
"2863447","粤菜"
"2864437","面包"
"2865562","快餐/简餐"
"2865595","炸酱面"
"2867308","小吃"
"2868037","粉面馆"
"2868727","饮品"
"2869393","本帮菜"
"2869654","快餐/简餐"
"2869690","熟食"
"2870083","面包西点"
"2870575","面包西点"
"2870704","本帮江浙菜"
"2871466","冰淇淋"
"2871763","快餐简餐"
"2871994","其他火锅"
"2873446","小笼"
"2875297","快餐/简餐"
"2875855","火锅"
"2877934","小吃"
"2879026","海鲜"
"2880145","烧烤"
"2881171","面包"
"2881630","甜品饮品"
"2882026","本帮菜"
"2882392","更多咖啡厅"
"2882653","川菜"
"2883346","快餐简餐"
"2883937","小吃快餐"
"2884174","寿司/简餐"
"2885818","粉面馆"
"2886019","川菜"
"2887933","面包"
"2888299","北京菜"
"2890177","零食"
"2890210","寿司/简餐"
"2890636","比萨"
"2890669","面包甜点"
"2891824","快餐/简餐"
"2892061","粤菜"
"2892946","淮扬菜"
"2893639","寿司/简餐"
"2893642","快餐/简餐"
"2893705","小吃"
"2896021","其他江浙菜"
"2897473","面馆"
"2897569","海鲜"
"2899486","熟食"
"2899978","快餐/简餐"
"2900014","粥店"
"2900050","快餐/简餐"
"2900377","涮羊肉"
"2900674","日本料理"
"2901499","香锅"
"2902423","日本料理"
"2902555","老北京小吃"
"2904139","东北菜"
"2905594","面馆"
"2906584","寿司/简餐"
"2908168","创意菜"
"2908993","自助餐"
"2909686","面包西点"
"2910640","饮品"
"2911726","其他火锅"
"2912947","涮羊肉"
"2912950","韩国料理"
"2913052","泰国菜"
"2915230","云南菜"
"2915593","日本料理"
"2916352","快餐简餐"
"2917108","锅贴"
"2918332","湘菜"
"2918758","日式烧烤/铁板烧"
"2920504","小吃"
"2921167","馄饨"
"2921200","面包西点"
"2921428","火锅"
"2922160","火锅"
"2922223","小吃快餐"
"2922490","寿司/简餐"
"2923213","饺子"
"2924137","意大利菜"
"2928625","北京菜"
"2928793","比萨"
"2929222","韩国料理"
"2931364","日本料理"
"2932255","日本料理"
"2933410","粤菜"
"2933542","家常菜"
"2934859","面包西点"
"2934862","火锅"
"2935816","面包"
"2935852","烧烤"
"2936215","烤鱼"
"2938723","粉面馆"
"2939779","其他火锅"
"2940373","麻辣烫"
"2941525","面包"
"2942908","更多咖啡厅"
"2943343","快餐/简餐"
"2943637","茶餐厅"
"2943703","快餐/简餐"
"2944171","熟食"
"2945983","面包"
"2946775","本帮菜"
"2946841","小笼"
"2946904","东北菜"
"2947468","面包西点"
"2947699","馄饨"
"2950633","本帮江浙菜"
"2950666","川菜"
"2950828","粉面馆"
"2951890","本帮菜"
"2955322","本帮菜"
"2956507","韩国料理"
"2956936","熟食"
"2959609","快餐/简餐"
"2961688","小吃"
"2961853","面包"
"2963008","本帮菜"
"2964430","快餐/简餐"
"2964892","西式甜点"
"2965354","麻辣烫"
"2966803","台湾菜"
"2967172","粤菜"
"2967367","饮品"
"2968258","羊蝎子"
"2972248","烧烤"
"2972509","寿司/简餐"
"2973106","日本料理"
"2973700","小吃"
"2974228","快餐/简餐"
"2976835","贵州菜"
"2977270","香锅"
"2977759","面馆"
"2977993","快餐简餐"
"2980498","日本料理"
"2981653","面馆"
"2982049","川菜"
"2982085","台湾菜"
"2982742","茶馆"
"2983369","香锅"
"2985352","其他小吃"
"2985583","快餐/简餐"
"2985943","粤菜"
"2987527","烤鱼"
"2987860","零食"
"2987956","海鲜"
"2989705","烤鱼"
"2989774","小笼"
"2990992","面包西点"
"2994127","西式简餐"
"2994394","面包西点"
"2994688","新疆/清真"
"2994754","湘菜"
"2995153","川菜"
"2995186","快餐/简餐"
"2995249","烧烤"
"2995708","快餐简餐"
"2997232","涮羊肉"
"2997496","熟食"
"2997955","西式甜点"
"2999737","面包西点"
"2999803","面包西点"
"3002443","酒吧"
"3003400","快餐简餐"
"3003958","羊蝎子"
"3004027","面包"
"3005017","火锅"
"3005974","西式甜点"
"3006469","火锅"
"3006568","其他小吃"
"3007198","台湾菜"
"3007363","快餐简餐"
"3007462","粤菜"
"3010363","其他小吃"
"3010558","自助餐"
"3011713","日式烧烤/铁板烧"
"3011911","米粉"
"3012310","小吃"
"3012604","快餐简餐"
"3012769","麻辣烫"
"3012871","熟食"
"3013726","家常菜"
"3013759","熟食"
"3014161","川菜"
"3018583","火锅"
"3018910","饺子"
"3022735","面包"
"3023068","其他火锅"
"3023857","熟食"
"3027853","创意菜"
"3029338","快餐简餐"
"3029734","本帮菜"
"3029833","西班牙菜"
"3030361","新疆/清真"
"3030424","小吃"
"3032374","其他中餐"
"3033922","北京菜"
"3034222","面包"
"3035443","越南菜"
"3036925","川菜"
"3037162","包子"
"3040519","更多咖啡厅"
"3040816","川菜"
"3041284","小吃"
"3041941","家常菜"
"3042337","其他火锅"
"3042436","茶馆"
"3043855","熟食"
"3043918","寿司/简餐"
"3043987","本帮菜"
"3044188","冰淇淋"
"3046564","川菜"
"3047059","快餐/简餐"
"3047194","熟食"
"3047323","其他火锅"
"3047653","涮羊肉"
"3047947","新疆/清真"
"3048511","西式简餐"
"3049600","粉面馆"
"3050521","其他火锅"
"3051412","东北菜"
"3051775","快餐/简餐"
"3053623","寿司/简餐"
"3053887","饮品"
"3054910","甜品饮品"
"3057319","包子"
"3059665","小吃"
"3059797","韩国料理"
"3060094","西式甜点"
"3060292","火锅"
"3060751","烧烤"
"3061051","西式简餐"
"3061378","面馆"
"3068182","湘菜"
"3068605","火锅"
"3070318","香锅"
"3070321","酒吧"
"3070549","小吃快餐"
"3072958","烧烤"
"3073063","面包"
"3074347","其他火锅"
"3076525","西北菜"
"3076888","家常菜"
"3077122","其他火锅"
"3079993","生煎"
"3080221","川菜"
"3081277","小吃"
"3081967","快餐/简餐"
"3082234","其他西餐"
"3082825","粤菜"
"3085930","本帮江浙菜"
"3086164","西北菜"
"3087349","东北菜"
"3087682","熟食"
"3088111","熟食"
"3088144","更多咖啡厅"
"3088540","火锅"
"3089860","官府菜"
"3090550","小吃"
"3090910","面包"
"3091243","其他火锅"
"3093418","新疆/清真"
"3095797","快餐/简餐"
"3096754","火锅"
"3097975","冰淇淋"
"3098107","小笼"
"3098668","面包甜点"
"3098899","烧烤"
"3099364","其他小吃"
"3099397","烤鱼"
"3099559","快餐/简餐"
"3099625","熟食"
"3099892","老北京小吃"
"3100714","川菜"
"3101047","粉面馆"
"3103555","烤鱼"
"3106657","面馆"
"3106921","快餐/简餐"
"3107023","本帮江浙菜"
"3107353","韩国料理"
"3110290","川菜"
"3110647","麻辣烫"
"3112528","粤菜"
"3112630","面包"
"3113653","零食"
"3113686","老北京小吃"
"3113884","面包西点"
"3114973","面馆"
"3115372","寿司/简餐"
"3115828","粤菜"
"3115996","甜品饮品"
"3117451","自助餐"
"3120877","新疆/清真"
"3121144","其他火锅"
"3121672","面包甜点"
"3122431","粉面馆"
"3124378","包子"
"3125005","本帮菜"
"3125335","面馆"
"3126097","湘菜"
"3126691","自助餐"
"3128374","其他小吃"
"3128899","饮品"
"3132757","烧烤"
"3135301","冰淇淋"
"3136063","烧烤"
"3136522","其他小吃"
"3137020","本帮菜"
"3137251","川菜"
"3137479","其他中餐"
"3138205","粤菜"
"3138238","川菜"
"3139033","快餐简餐"
"3140938","快餐/简餐"
"3141601","其他中餐"
"3141832","其他火锅"
"3142129","熟食"
"3142558","本帮江浙菜"
"3142756","饮品"
"3143218","饮品"
"3143287","快餐简餐"
"3144145","粤菜"
"3145234","快餐简餐"
"3146488","饮品"
"3146554","粉面馆"
"3146749","更多咖啡厅"
"3147247","饮品"
"3150346","真锅咖啡厅"
"3152296","麻辣烫"
"3152362","烧烤"
"3153781","面馆"
"3156388","火锅"
"3156748","酒吧"
"3157147","西餐"
"3158401","西式简餐"
"3158665","寿司/简餐"
"3159589","西式简餐"
"3159820","本帮菜"
"3163120","绍兴菜"
"3163315","比萨"
"3164008","韩国料理"
"3166318","快餐简餐"
"3166615","小龙虾"
"3168169","面包"
"3168466","粤菜"
"3168598","新疆/清真"
"3170737","茶餐厅"
"3171499","星巴克"
"3171664","茶餐厅"
"3172324","快餐/简餐"
"3172519","粥店"
"3173347","港台甜品"
"3175099","茶餐厅"
"3175525","烧烤"
"3177901","粉面馆"
"3180970","东北菜"
"3181366","老北京小吃"
"3181696","小吃"
"3181993","小吃"
"3182590","小吃"
"3182653","寿司/简餐"
"3182749","川菜"
"3183085","面馆"
"3185263","面包甜点"
"3186190","酒吧"
"3187243","本帮江浙菜"
"3187735","甜品饮品"
"3188134","小吃"
"3188497","熟食"
"3188893","饮品"
"3189058","家常菜"
"3191035","西式甜点"
"3191329","粉面馆"
"3191857","寿司/简餐"
"3192883","面包西点"
"3194038","麻辣烫"
"3195691","其他火锅"
"3196579","快餐/简餐"
"3197080","烤鸭"
"3197767","湘菜"
"3198199","小吃"
"3198793","其他小吃"
"3199291","快餐/简餐"
"3200539","烧烤"
"3201004","面馆"
"3207109","火锅"
"3208597","西式甜点"
"3209716","东北菜"
"3210109","本帮菜"
"3210211","海鲜"
"3213511","快餐/简餐"
"3213643","更多咖啡厅"
"3213838","粤菜"
"3215791","火锅"
"3216088","新疆/清真"
"3217669","西餐"
"3218923","川菜"
"3219517","熟食"
"3220081","其他火锅"
"3220276","寿司/简餐"
"3220375","快餐简餐"
"3221794","饮品"
"3224728","美食"
"3224830","川菜"
"3225361","美食"
"3225424","茶餐厅"
"3226744","星巴克"
"3226810","酒吧"
"3228001","本帮菜"
"3228988","美食"
"3230572","饮品"
"3233212","甜品饮品"
"3233443","粤菜"
"3233476","快餐/简餐"
"3233674","川菜"
"3255685","更多咖啡厅"
"3256510","川菜"
"3257665","锅贴"
"3257764","小吃"
"3258853","快餐简餐"
"3259153","韩国料理"
"3259579","熟食"
"3259645","川菜"
"3259681","本帮菜"
"3260731","小吃"
"3261097","生煎"
"3261853","小龙虾"
"3262018","自助餐"
"3262678","日本料理"
"3262807","本帮菜"
"3263107","小吃快餐"
"3267925","寿司/简餐"
"3268915","火锅"
"3269941","湘菜"
"3270466","快餐/简餐"
"3271261","其他小吃"
"3272116","西式简餐"
"3272215","小吃"
"3272938","湘菜"
"3273667","韩国料理"
"3273733","西式简餐"
"3273865","小吃"
"3274525","海鲜"
"3276439","西式甜点"
"3277102","面馆"
"3277168","小吃快餐"
"3278422","海鲜"
"3278455","面包西点"
"3278815","粉面馆"
"3278884","小吃快餐"
"3279412","西式简餐"
"3279580","粉面馆"
"3280201","饮品"
"3280858","熟食"
"3283930","西式简餐"
"3284920","西式甜点"
"3285811","其他西餐"
"3288616","火锅"
"3289381","宁波菜"
"3290596","面包"
"3291421","米粉"
"3292510","小吃快餐"
"3293470","粥店"
"3293728","快餐简餐"
"3294754","海鲜"
"3295450","更多咖啡厅"
"3295810","熟食"
"3296107","茶餐厅"
"3297034","面包"
"3297229","火锅"
"3298390","西式简餐"
"3299380","面包"
"3299704","粉面馆"
"3300004","新疆/清真"
"3302347","烧烤"
"3303142","其他小吃"
"3304129","面包"
"3304921","新疆/清真"
"3306439","快餐简餐"
"3306442","比萨"
"3307102","其他火锅"
"3307333","本帮菜"
"3307531","东北菜"
"3309052","锅贴"
"3311161","粉面馆"
"3311752","烧烤"
"3312508","更多咖啡厅"
"3314032","西式简餐"
"3314458","自助餐"
"3316111","更多咖啡厅"
"3317170","新疆/清真"
"3318094","川菜"
"3319246","寿司/简餐"
"3319507","熟食"
"3320170","更多咖啡厅"
"3321979","火锅"
"3322084","烤鱼"
"3323203","快餐简餐"
"3324295","本帮菜"
"3324424","韩国料理"
"3326239","面包西点"
"3329146","馄饨"
"3331684","其他小吃"
"3332638","烤鱼"
"3332803","其他火锅"
"3333367","面包西点"
"3336337","零食"
"3336340","韩国料理"
"3336766","粉面馆"
"3337693","火锅"
"3337822","烤鱼"
"3338023","冰淇淋"
"3338221","快餐简餐"
"3338320","更多咖啡厅"
"3338650","农家菜"
"3341977","火锅"
"3342181","熟食"
"3342277","粉面馆"
"3343861","火锅"
"3345283","川菜"
"3345841","其他火锅"
"3346138","家常菜"
"3348352","面包甜点"
"3350359","熟食"
"3351712","小吃快餐"
"3352111","牛排"
"3352636","烧烤"
"3356863","小笼"
"3359998","更多咖啡厅"
"3360424","徽菜"
"3360790","零食"
"3361975","快餐/简餐"
"3362635","快餐/简餐"
"3362932","面包甜点"
"3363232","其他火锅"
"3363397","面包西点"
"3364156","甜品饮品"
"3365308","本帮菜"
"3366202","老北京小吃"
"3369337","面包"
"3369733","新疆/清真"
"3370816","酒吧"
"3371413","粤菜"
"3371842","快餐简餐"
"3372175","面包甜点"
"3372997","快餐简餐"
"3374254","本帮菜"
"3375211","面包"
"3375637","小吃快餐"
"3375934","西餐"
"3376528","小吃"
"3378379","面包"
"3378841","日本料理"
"3379240","小吃"
"3379864","农家菜"
"3382699","粤菜"
"3383197","小吃"
"3384514","蒙古菜"
"3385306","快餐/简餐"
"3386956","粥店"
"3427813","韩国料理"
"3429859","湘菜"
"3430192","饮品"
"3430615","云南菜"
"3431311","农家菜"
"3431605","面包西点"
"3432631","台湾菜"
"3433852","日式自助"
"3434149","川菜"
"3435403","烧烤"
"3436561","生煎"
"3437713","台湾菜"
"3437845","火锅"
"3439135","烧烤"
"3440449","火锅"
"3441013","火锅"
"3441082","火锅"
"3441871","湘菜"
"3442069","川菜"
"3442168","其他小吃"
"3444481","小笼"
"3445402","东北菜"
"3445864","快餐/简餐"
"3446227","其他火锅"
"3447880","寿司/简餐"
"3447907","台湾菜"
"3450547","素菜"
"3450613","面包"
"3452170","快餐简餐"
"3453157","本帮菜"
"3454309","饮品"
"3457447","其他小吃"
"3457483","自助餐"
"3457906","新疆/清真"
"3458305","面包西点"
"3458374","川菜"
"3458473","粉面馆"
"3458767","农家菜"
"3459166","快餐简餐"
"3461440","本帮菜"
"3461572","熟食"
"3463846","其他火锅"
"3463882","其他小吃"
"3464869","家常菜"
"3465367","甜品饮品"
"3466654","烧烤"
"3467512","寿司/简餐"
"3469327","烤鱼"
"3469891","快餐简餐"
"3470284","甜品饮品"
"3471274","火锅"
"3472099","烤鱼"
"3472723","小笼"
"3473221","麻辣烫"
"3473254","快餐简餐"
"3473713","饮品"
"3473845","粉面馆"
"3473911","面馆"
"3474208","面包西点"
"3474439","火锅"
"3475597","湘菜"
"3475762","茶餐厅"
"3476590","面包西点"
"3480511","茶餐厅"
"3481039","烧烤"
"3482065","其他江浙菜"
"3483154","家常菜"
"3485659","饮品"
"3487507","川菜"
"3487675","蟹宴"
"3489655","涮羊肉"
"3491896","其他火锅"
"3492820","快餐/简餐"
"3493153","更多咖啡厅"
"3493681","创意菜"
"3493810","Costa Coffee"
"3495496","寿司/简餐"
"3495757","茶餐厅"
"3495793","西北菜"
"3498040","粤菜"
"3498103","茶馆"
"3498235","涮羊肉"
"3498271","香锅"
"3500581","本帮菜"
"3500710","涮羊肉"
"3500806","小吃"
"3502657","其他火锅"
"3503980","快餐简餐"
"3504475","烤鱼"
"3507838","云南菜"
"3507874","快餐简餐"
"3510544","火锅"
"3513682","本帮菜"
"3513778","东北菜"
"3516520","西北菜"
"3517642","火锅"
"3518272","火锅"
"3520381","面包西点"
"3521629","茶餐厅"
"3521797","熟食"
"3522196","烤鱼"
"3523483","日式烧烤/铁板烧"
"3524044","自助餐"
"3524929","生煎"
"3525724","快餐/简餐"
"3526978","本帮菜"
"3527083","老北京小吃"
"3527212","快餐/简餐"
"3527935","川菜"
"3529162","熟食"
"3530278","羊蝎子"
"3530971","涮羊肉"
"3531040","快餐/简餐"
"3531169","本帮菜"
"3533512","泰国菜"
"3534667","其他小吃"
"3535129","西北菜"
"3538894","小吃快餐"
"3539095","面馆"
"3540475","快餐简餐"
"3540538","韩国料理"
"3541102","其他小吃"
"3544699","家常菜"
"3545818","湘菜"
"3546781","更多咖啡厅"
"3548101","快餐/简餐"
"3548134","湖北菜"
"3548497","烤鱼"
"3549418","粤菜"
"3550009","日式烧烤/铁板烧"
"3553048","其他"
"3553606","西式简餐"
"3553873","韩国料理"
"3554269","甜品饮品"
"3556153","熟食"
"3558430","日本料理"
"3558658","粤菜"
"3560008","其他小吃"
"3561001","粥店"
"3562024","烧烤"
"3562288","寿司/简餐"
"3562648","港台甜品"
"3564268","寿司/简餐"
"3564565","川菜"
"3566806","烧烤"
"3567142","其他火锅"
"3567472","面包甜点"
"3567502","创意菜"
"3568228","小吃"
"3570175","日本料理"
"3570337","比萨"
"3570373","其他火锅"
"3571819","小吃"
"3571855","自助餐"
"3573637","面包西点"
"3573673","粤菜"
"3574270","茶餐厅"
"3576445","比萨"
"3576874","两岸咖啡"
"3579091","韩国料理"
"3583474","饮品"
"3585223","本帮菜"
"3587896","熟食"
"3590005","快餐简餐"
"3590041","西式甜点"
"3590104","快餐简餐"
"3591691","其他小吃"
"3594559","其他小吃"
"3595420","面馆"
"3595945","粉面馆"
"3625219","小吃"
"3626344","快餐/简餐"
"3627202","本帮菜"
"3628492","快餐/简餐"
"3628951","本帮菜"
"3634558","面包西点"
"3634891","饮品"
"3635122","冰淇淋"
"3635452","川菜"
"3636604","湘菜"
"3636802","小吃"
"3640597","零食"
"3640993","快餐/简餐"
"3643864","火锅"
"3644065","更多咖啡厅"
"3645583","西式简餐"
"3647167","快餐简餐"
"3647563","饮品"
"3648160","茶馆"
"3648256","粥店"
"3648553","火锅"
"3651157","其他小吃"
"3651418","其他小吃"
"3653401","麻辣烫"
"3654718","家常菜"
"3655186","创意菜"
"3656341","素菜"
"3658024","老北京小吃"
"3659443","快餐/简餐"
"3661192","烧烤"
"3661420","快餐/简餐"
"3662182","面包甜点"
"3662539","酒吧"
"3662737","熟食"
"3664258","锅贴"
"3664489","自助餐"
"3666568","贵州菜"
"3666670","Costa Coffee"
"3666766","快餐/简餐"
"3666898","自助餐"
"3667033","日式自助"
"3667888","火锅"
"3668320","本帮菜"
"3669280","家常菜"
"3669376","面包"
"3670033","日本料理"
"3670888","湘菜"
"3672442","粉面馆"
"3674518","其他火锅"
"3675409","家常菜"
"3676930","面包西点"
"3677263","茶餐厅"
"3678187","寿司/简餐"
"3680197","羊蝎子"
"3680296","本帮菜"
"3680593","东南亚菜"
"3681019","意大利菜"
"3681154","湘菜"
"3681217","家常菜"
"3681448","冰淇淋"
"3681910","香锅"
"3682144","寿司/简餐"
"3682180","韩国料理"
"3685213","西式甜点"
"3685381","小吃"
"3685411","韩国料理"
"3685873","粥店"
"3686632","零食"
"3686995","湘菜"
"3687655","粤菜"
"3689239","西式简餐"
"3690097","涮羊肉"
"3691975","家常菜"
"3692569","小吃"
"3693034","甜品饮品"
"3696826","自助餐"
"3700987","粉面馆"
"3701317","米粉"
"3701713","饮品"
"3702541","家常菜"
"3703267","寿司/简餐"
"3704356","米粉"
"3704389","川菜"
"3705184","快餐/简餐"
"3705445","家常菜"
"3705739","零食"
"3705874","香锅"
"3709177","面包西点"
"3709276","家常菜"
"3710986","比萨"
"3711547","其他火锅"
"3712375","快餐/简餐"
"3714322","本帮江浙菜"
"3717163","小吃快餐"
"3869419","麻辣烫"
"3871762","家常菜"
"3873739","快餐简餐"
"3875821","火锅"
"3876385","新疆/清真"
"3877111","火锅"
"3877636","其他火锅"
"3881233","其他江浙菜"
"3883309","寿司/简餐"
"3885622","西式甜点"
"3889945","快餐/简餐"
"3889978","老北京小吃"
"3890110","意大利菜"
"3892123","美食"
"3892156","老北京小吃"
"3893410","其他小吃"
"3894895","贵州菜"
"3894958","创意菜"
"3898462","川菜"
"3899089","自助餐"
"3902161","更多咖啡厅"
"3906679","湘菜"
"3906781","粥店"
"3908101","新疆/清真"
"3920374","包子"
"3923641","火锅"
"3923971","烤鸭"
"3924172","其他小吃"
"3925915","山西菜"
"3927964","其他火锅"
"3929449","快餐简餐"
"3929713","自助餐"
"3929845","火锅"
"3929881","粥店"
"3930007","馄饨"
"3931066","韩国料理"
"3933310","面包西点"
"3986965","西式甜点"
"3988615","海鲜"
"3988714","东北菜"
"3990889","更多咖啡厅"
"3991750","其他火锅"
"3991813","东北菜"
"3992050","意大利菜"
"3992836","Costa Coffee"
"3994030","粤菜"
"3995152","家常菜"
"3995248","更多咖啡厅"
"3995608","粥店"
"3995941","饮品"
"3997624","饮品"
"3997789","快餐简餐"
"3997855","小笼"
"4009771","本帮江浙菜"
"4009966","茶馆"
"4010461","饮品"
"4011118","海鲜"
"4013626","面包甜点"
"4014649","寿司/简餐"
"4015411","饺子"
"4016698","上岛咖啡"
"4017196","更多咖啡厅"
"4017592","面馆"
"4020460","面包甜点"
"4020691","面包西点"
"4021942","面包甜点"
"4023166","烤鱼"
"4023229","本帮菜"
"4024846","其他火锅"
"4025014","日本料理"
"4037914","湘菜"
"4038973","小吃"
"4039303","川菜"
"4040125","粤菜"
"4040158","米粉"
"4041016","更多咖啡厅"
"4042273","印度菜"
"4043557","日本料理"
"4045900","更多咖啡厅"
"4047979","创意菜"
"4048576","粥店"
"4049728","本帮菜"
"4050814","饮品"
"4051114","涮羊肉"
"4051642","川菜"
"4051903","韩国料理"
"4052173","小吃快餐"
"4052830","川菜"
"4054153","甜品饮品"
"4054777","饮品"
"4055602","日本料理"
"4057219","本帮江浙菜"
"4057255","其他中餐"
"4057321","韩国料理"
"4058704","火锅"
"4058773","粤菜"
"4059202","更多咖啡厅"
"4060321","茶餐厅"
"4060387","意大利菜"
"4060390","台湾菜"
"4060420","烧烤"
"4062598","面包"
"4063816","面馆"
"4065205","川菜"
"4066459","饺子"
"4066693","粤菜"
"4067221","日本料理"
"4067515","其他西餐"
"4068967","粉面馆"
"4070056","小吃快餐"
"4070878","西式简餐"
"4070911","茶馆"
"4071970","寿司/简餐"
"4072267","熟食"
"4072333","馄饨"
"4072795","其他火锅"
"4074379","快餐简餐"
"4074409","面包"
"4075303","韩国料理"
"4075369","小吃"
"4077448","其他火锅"
"4078339","快餐简餐"
"4078867","本帮菜"
"4078900","快餐/简餐"
"4078933","日本"
"4079497","快餐简餐"
"4079530","淮扬菜"
"4081276","小龙虾"
"4081735","其他火锅"
"4081966","烤鸭"
"4083256","快餐简餐"
"4084507","川菜"
"4086853","小吃"
"4087120","韩国料理"
"4090645","其他小吃"
"4091239","意大利菜"
"4092070","美食"
"4092991","家常菜"
"4093684","火锅"
"4093783","韩国料理"
"4094311","家常菜"
"4096511","香锅"
"4096544","寿司/简餐"
"4096753","其他小吃"
"4096841","酒吧"
"4097237","面包西点"
"4097259","米粉"
"4097457","小龙虾"
"4097534","饮品"
"4097622","自助餐"
"4097710","熟食"
"4098018","湘菜"
"4098403","寿司/简餐"
"4099110","香锅"
"4101013","本帮菜"
"4101208","Costa Coffee"
"4101615","快餐简餐"
